cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id
mqwbhs8h,,WHO,Competing PM2.5 and NO2 holiday effects in the Beijing area vary locally due to differences in residential coal burning and traffic patterns,,,,unk,"The holiday effect is a useful tool to estimate the impact on air pollution due to changes in human activities. In this study, we assessed the variations in concentrations of fine particulate matter (PM2.5) and nitrogen dioxide (NO2) during the holidays in the heating season from 2014 to 2018 based on daily surface air quality monitoring measurements in Beijing. A Generalized Additive Model (GAM) is used to analyze pollutant concentrations for 34 sites by comprehensively accounting for annual, monthly, and weekly cycles as well as the nonlinear impacts of meteorological factors. A Saturday effect was found in the downtown area, with about 4% decrease in PM2.5 and 3% decrease in NO2 relative to weekdays. On Sundays, the PM2.5 concentrations increased by about 5% whereas there were no clear changes for NO2. In contrast to the small effect of the weekend, there was a strong holiday effect throughout the region with average increases of about 22% in PM2.5 and average reductions of about 11% in NO2 concentrations. There was a clear geographical pattern in the strength of the holiday effect. In rural areas the increase in PM2.5 is related to the proportion of coal and biomass consumption for household heating. In the suburban areas between the Fifth Ring Road and Sixth Ring Road there were larger reductions in NO2 than downtown which might be due to decreased traffic as many people return to their hometown for the holidays. This study provides insights into the pattern of changes in air pollution due to human activities. By quantifying the changes, it also provides insights for improvements in air quality due to control policies implemented in Beijing during the heating season.",2020,"Hua, Jinxi; Zhang, Yuanxun; de Foy, Benjamin; Mei, Xiaodong; Shang, Jing; Feng, Chuan",Sci Total Environ,,#715643,,,,,221092453.0
5nzni4k1,1c66d626ddeb09ae86e79732f08a039be46a73f6,Medline; PMC,Disease Perception and Coping with Emotional Distress During COVID-19 Pandemic: A Survey Among Medical Staff,10.3390/ijerph17134899,PMC7369835,32645962.0,cc-by,"The novel coronavirus disease, COVID-19, is a highly contagious infectious disease declared by the World Health Organization to be a pandemic and a global public health emergency. During outbreaks, health care workers are submitted to an enormous emotional burden as they must balance the fundamental “duty to treat” with their parallel duties to family and loved ones. The aims of our study were to evaluate disease perceptions, levels of stress, emotional distress, and coping strategies among medical staff (COVID-19 versus non-COVID-19 departments) in a tertiary pulmonology teaching hospital in the first month after the outbreak of COVID-19. One hundred and fifteen health care workers completed four validated questionnaires (the brief illness perception questionnaire, perceived stress scale, the profile of emotional distress emotional, and the cognitive coping evaluation questionnaire) that were afterwards interpreted by one psychologist. There was a high level of stress and psychological distress among health care workers in the first month after the pandemic outbreak. Interestingly, there were no differences between persons that worked in COVID-19 departments versus those working in non-COVID-19 departments. Disease perceptions and coping mechanisms were similar in the two groups. As coping mechanisms, refocusing on planning and positive reappraisal were used more than in the general population. There is no difference in disease perceptions, levels of stress, emotional distress, and coping strategies in medical staff handling COVID-19 patients versus those staff who were not handling COVID-19 patients in the first month after the pandemic outbreak.",2020-07-07,"Man, Milena Adina; Toma, Claudia; Motoc, Nicoleta Stefania; Necrelescu, Octavia Luiza; Bondor, Cosmina Ioana; Chis, Ana Florica; Lesan, Andrei; Pop, Carmen Monica; Todea, Doina Adina; Dantes, Elena; Puiu, Ruxandra; Rajnoveanu, Ruxandra-Mioara",Int J Environ Res Public Health,,,,document_parses/pdf_json/1c66d626ddeb09ae86e79732f08a039be46a73f6.json,document_parses/pmc_json/PMC7369835.xml.json,https://doi.org/10.3390/ijerph17134899; https://www.ncbi.nlm.nih.gov/pubmed/32645962/,220469654.0
gqskve18,d7cb5d0afb377ab15e2ec792c960fbce72cb4d7b,PMC,"The contribution of frailty, cognition, activity of daily life and comorbidities on outcome in acutely admitted patients over 80 years in European ICUs: the VIP2 study",10.1007/s00134-019-05853-1,PMC7223711,31784798,no-cc,"PURPOSE: Premorbid conditions affect prognosis of acutely-ill aged patients. Several lines of evidence suggest geriatric syndromes need to be assessed but little is known on their relative effect on the 30-day survival after ICU admission. The primary aim of this study was to describe the prevalence of frailty, cognition decline and activity of daily life in addition to the presence of comorbidity and polypharmacy and to assess their influence on 30-day survival. METHODS: Prospective cohort study with 242 ICUs from 22 countries. Patients 80 years or above acutely admitted over a six months period to an ICU between May 2018 and May 2019 were included. In addition to common patients’ characteristics and disease severity, we collected information on specific geriatric syndromes as potential predictive factors for 30-day survival, frailty (Clinical Frailty scale) with a CFS > 4 defining frail patients, cognitive impairment (informant questionnaire on cognitive decline in the elderly (IQCODE) with IQCODE ≥ 3.5 defining cognitive decline, and disability (measured the activity of daily life with the Katz index) with ADL ≤ 4 defining disability. A Principal Component Analysis to identify co-linearity between geriatric syndromes was performed and from this a multivariable model was built with all geriatric information or only one: CFS, IQCODE or ADL. Akaike’s information criterion across imputations was used to evaluate the goodness of fit of our models. RESULTS: We included 3920 patients with a median age of 84 years (IQR: 81–87), 53.3% males). 80% received at least one organ support. The median ICU length of stay was 3.88 days (IQR: 1.83–8). The ICU and 30-day survival were 72.5% and 61.2% respectively. The geriatric conditions were median (IQR): CFS: 4 (3–6); IQCODE: 3.19 (3–3.69); ADL: 6 (4–6); Comorbidity and Polypharmacy score (CPS): 10 (7–14). CFS, ADL and IQCODE were closely correlated. The multivariable analysis identified predictors of 1-month mortality (HR; 95% CI): Age (per 1 year increase): 1.02 (1.–1.03, p = 0.01), ICU admission diagnosis, sequential organ failure assessment score (SOFA) (per point): 1.15 (1.14–1.17, p < 0.0001) and CFS (per point): 1.1 (1.05–1.15, p < 0.001). CFS remained an independent factor after inclusion of life-sustaining treatment limitation in the model. CONCLUSION: We confirm that frailty assessment using the CFS is able to predict short-term mortality in elderly patients admitted to ICU. Other geriatric syndromes do not add improvement to the prediction model. Since CFS is easy to measure, it should be routinely collected for all elderly ICU patients in particular in connection to advance care plans, and should be used in decision making. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00134-019-05853-1) contains supplementary material, which is available to authorized users.",2019-11-29,"Guidet, Bertrand; de Lange, Dylan W.; Boumendil, Ariane; Leaver, Susannah; Watson, Ximena; Boulanger, Carol; Szczeklik, Wojciech; Artigas, Antonio; Morandi, Alessandro; Andersen, Finn; Zafeiridis, Tilemachos; Jung, Christian; Moreno, Rui; Walther, Sten; Oeyen, Sandra; Schefold, Joerg C.; Cecconi, Maurizio; Marsh, Brian; Joannidis, Michael; Nalapko, Yuriy; Elhadi, Muhammed; Fjølner, Jesper; Flaatten, Hans",Intensive Care Med,,,,document_parses/pdf_json/d7cb5d0afb377ab15e2ec792c960fbce72cb4d7b.json,document_parses/pmc_json/PMC7223711.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223711/,
od4m4ww3,,WHO,"The public's role in COVID-19 vaccination: Human-centered recommendations to enhance pandemic vaccine awareness, access, and acceptance in the United States",,,,unk,"Given the social and economic upheavals caused by the COVID-19 pandemic, political leaders, health officials, and members of the public are eager for solutions. One of the most promising, if they can be successfully developed, is vaccines. While the technological development of such countermeasures is currently underway, a key social gap remains. Past experience in routine and crisis contexts demonstrates that uptake of vaccines is more complicated than simply making the technology available. Vaccine uptake, and especially the widespread acceptance of vaccines, is a social endeavor that requires consideration of human factors. To provide a starting place for this critical component of a future COVID-19 vaccination campaign in the United States, the 23-person Working Group on Readying Populations for COVID-19 Vaccines was formed. One outcome of this group is a synthesis of the major challenges and opportunities associated with a future COVID-19 vaccination campaign and empirically-informed recommendations to advance public understanding of, access to, and acceptance of vaccines that protect against SARS-CoV-2. While not inclusive of all possible steps than could or should be done to facilitate COVID-19 vaccination, the working group believes that the recommendations provided are essential for a successful vaccination program.",2020,"Schoch-Spana, Monica; Brunson, Emily K; Long, Rex; Ruth, Alexandra; Ravi, Sanjana J; Trotochaud, Marc; Borio, Luciana; Brewer, Janesse; Buccina, Joseph; Connell, Nancy; Hall, Laura Lee; Kass, Nancy; Kirkland, Anna; Koonin, Lisa; Larson, Heidi; Lu, Brooke Fisher; Omer, Saad B; Orenstein, Walter A; Poland, Gregory A; Privor-Dumm, Lois; Quinn, Sandra Crouse; Salmon, Daniel; White, Alexandre",Vaccine,,#915720,,,,,226199868.0
0ws2l1jd,,WHO,Recovery of Elective Facial Plastic Surgery in the Post-Coronavirus Disease 2019 Era: Recommendations from the European Academy of Facial Plastic Surgery Task Force,,,,unk,"The impact of the COVID-19 pandemic has resulted in widespread disruption to routine surgical services across the globe. As the peak of the initial pandemic passes, surgeons will increasingly resume elective work to address the backlog. Whilst urgent cases such as cancer work will be prioritized, the safe resumption of facial plastic surgery will remain an ongoing challenge; particularly if there are secondary waves of infection. Rhinoplasty and nasal reconstructive surgery in particular poses a unique challenge to address due to the due to the potential for aerosolizing the virus. A task force of facial plastic surgeons from the European Academy of Facial Plastic Surgery has collaborated to create this document detailing recommendations for resuming a safe facial plastic surgery practice. These include the need to embrace telemedicine, advice on surgical prioritization, planning of clinical area flow plans, advice on pre-/peri- and postoperative care as well as recommendations on training for residents and well-being for surgeons. The recommendations have been made in line with the best available evidence in the literature and are applicable to facial plastic surgery colleagues from around the world in order to resume a safe practice.",2020,"Unadkat, Samit N; Andrews, Peter J; Bertossi, Dario; D039,; Souza, Alwyn; Joshi, Anil; Shandilya, Munish; Saleh, Hesham A",Facial Plast Surg Aesthet Med,,#260116,,,,,218650189.0
4hs8wlyj,,Medline,Farmed-raised fallow deer (Dama dama L.) carcass characteristics and meat nutritional value.,10.1007/s13197-020-04352-2,,32724264.0,cc-by,"This study analysed carcass features and the chemical composition of semimembranosus (SM) and longissimus thoracis et lumborum (LTL) muscles from farmed-raised fallow deer (Dama dama L.) bucks (n = 8). Mineral contents and fatty acid composition were also determined in the muscles and the fulfilment of the demand for minerals was calculated for adults. Dressing percentage was 55.2%, whereas the proportions of round, shoulder and loin were 38.4%, 15.5% and 14.4%, respectively. The highest content of meat tissue was found in round, followed by loin. There were no differences in moisture, fat, protein or ash contents between SM and LTL muscles, however differences in mineral contents and fatty acid composition were noted and affected the concentration of nutrients. Meat from farmed-raised fallow deer is a good source of iron and copper in the human diet and may be recommended as a part of a healthy diet.",2020-09-01,"Żmijewski, Tomasz; Modzelewska-Kapituła, Monika; Pomianowski, Janusz; Ziomek, Agata",Journal of food science and technology,,,,,,https://doi.org/10.1007/s13197-020-04352-2; https://www.ncbi.nlm.nih.gov/pubmed/32724264/,212938746.0
26o9hbd5,,Medline,Comparing the effects of rise time and inspiratory cycling criteria on 6 different mechanical ventilators.,,,22781498.0,unk,"BACKGROUND Inspiratory rise time and cycling criteria are important settings in pressure support ventilation. The purpose of this study was to investigate the impact of minimum and maximum rise time and inspiratory cycling criteria settings on 6 new generation ventilators. Our hypothesis was there would be a difference in the exhaled tidal volume, inspiratory time, and peak flow among 6 different ventilators, based, on change in rise time and cycling criteria. METHODS The research utilized a breathing simulator and 4 different ventilator models. All mechanical ventilators were set to a spontaneous mode of ventilation with settings of pressure support 8 cm H2O and PEEP of 5 cm H2O. A minimum and maximum setting for rise time and cycling criteria were examined. Exhaled tidal volume, inspiratory time, and peak flow measurements were recorded for each simulation. RESULTS Significant (P < .001) differences were found when comparing minimum and maximum rise time and minimum and maximum cycling criteria for each ventilator. CONCLUSIONS Significant differences in exhaled tidal volume, inspiratory time, and peak flow were observed by adjusting rise time and cycling criteria. This research demonstrates that during pressure support ventilation strategy, adjustments in rise time and/or cycling criteria can produce changes in inspiratory parameters. Obviously, this finding has important implications for practitioners who utilize a similar pressure support strategy when conducting a ventilator wean. Additionally, this study outlines major differences among ventilator manufacturers when considering inspiratory rise time and cycling criteria.",2013,"Gonzales, Joshua F; Russian, Christopher J; Gregg Marshall, S; Collins, Kevin P",Respiratory care,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/22781498/,10074874.0
ycxu9w4o,,WHO,Effect of the COVID-19 Lockdown on Disease Recognition and Utilization of Healthcare Services in the Older Population in German: A Cross-sectional Study,,,,unk,"BACKGROUND: There is little evidence about the utilization of healthcare services and disease recognition in the older population, which was urged to self-isolate during the COVID-19 lockdowns. OBJECTIVES: We aimed to describe the utilization of physician consultations, specialist referrals, hospital admissions, and the recognition of incident diseases in Germany for this age group during the COVID-19 lockdown. DESIGN: Cross-sectional observational study. SETTING: 1,095 general practitioners' (GPs) and 960 specialist practices in Germany. SUBJECTS: 2.45 million older patients aged 65 or older. METHODS: The number of documented physician consultations, specialist referrals, hospital admissions, and incident diagnoses during the imposed lockdown in 2020 was descriptively analyzed and compared to 2019. RESULTS: Physician consultations decrease slightly in February (-2%), increase before the imposed lockdown in March (+9%), and decline in April (-18%) and May (-14%) 2020 compared to the same periods in 2019. Volumes of hospital admissions decrease earlier and more intensely than physician consultations (-39% vs. -6% respectively). Overall, 15%, 16%, and 18% fewer incident diagnoses were documented by GPs, neurologists, and diabetologists respectively in 2020. Diabetes, dementia, depression, cancer, and stroke were diagnosed less frequently during the lockdown (-17% to -26%), meaning that the decrease in the recognition of diseases was greater than the decrease in physician consultations. CONCLUSION: The data suggest that organizational changes were adopted quickly by practice management, but also raise concerns about the maintenance of routine care. Prospective studies should evaluate the long-term effects of lockdowns on patient-related outcomes.",2020,"Michalowsky, Bernhard; Hoffmann, Wolfgang; Bohlken, Jens; Kostev, Karel",Age ageing,,#933819,,,,,227038046.0
98lcqmhz,,WHO,Lung ultrasound assessment of acute respiratory distress syndrome caused by coronavirus disease 2019: An observational study,,,,unk,"Background:An outbreak of coronavirus disease 2019 (COVID-19) took place in Wuhan, China, by the end of 2019, and the disease continues to spread all over the world The number of patients is increasing rapidly, a large number of infected patients is critically ill, and the mortality is high However, information on COVID-19 patients is limited, and its clinical characteristics have not been fully studied Objectives:To compare the performances of point-of-care lung ultrasound (LUS) and bedside chest X-ray in assessing the condition of COVID-19 patients with acute respiratory distress syndrome (ARDS) Methods:This observational study enrolled 42 COVID-19 patients with ARDS who were admitted to the Department of Critical Care Medicine of the Wuhan Union Hospital from February to April 2020 The point-of-care LUS characteristics of the COVID-19 patients with ARDS were summarized, and the performances of LUS and bedside chest X-ray in assessing the patient?s condition were compared Results:Most of the 42 patients were elderly individuals with chronic clinical diseases The proportion of patients older than 60?years old was 85 7% All patients were given invasive mechanical ventilation;eight (19 0%) of them received venovenous extracorporeal membrane oxygenation support LUS has evident advantages in detecting lung consolidation, patchy shadows, and pleural thickening, and pleural line changes in particular The receiver operating characteristic analysis indicated that the sensitivity, Youden index, and kappa value for detecting COVID-19 patients with ARDS were higher for LUS than the chest X-ray Conclusion:LUS has better diagnostic accuracy and sensitivity in COVID-19 patients with ARDS than the chest X-ray",2020,"Li, Ruiting Liu Hong Qi Hong Yuan Yin Zou Xiaojing Huang Haiyan Wan Jia Lv Zheng Ouyang Yaqi Pan Shangwen Zhao Xin Shu Huaqing Shang You",Hong Kong Journal of Emergency Medicine,,#903988,,,,,228870942.0
6ifjzt93,,Medline; PMC; WHO,"Correction to: Venous thromboembolism and heparin use in COVID-19 patients: juggling between pragmatic choices, suggestions of medical societies and the lack of guidelines",10.1007/s11239-020-02139-y,PMC7229433,32418066.0,no-cc,"In the original version of the article, the article title was processed incorrectly The correct article title is ""Venous Thromboembolism and Heparin Use in COVID-19 Patients: Juggling between Pragmatic Choices, Suggestions of Medical Societies and the Lack of Guidelines"" This has been corrected with this erratum and the original article has also been updated to reflect the change in article title",2020-05-16,"Porfidia, Angelo; Pola, Roberto",J Thromb Thrombolysis,,,,,,https://doi.org/10.1007/s11239-020-02139-y; https://www.ncbi.nlm.nih.gov/pubmed/32418066/,218652493.0
10fh30pf,,WHO,"Effect of coronavirus disease 2019 pandemic on case volume, spectrum, and perioperative coronavirus disease 2019 incidence in neurosurgical patients: An experience at a tertiary care center in India",,,,unk,"Background: The volume and spectrum of neurosurgical procedures being performed during the coronavirus disease 2019 (COVID-19) pandemic have significantly changed as compared to the pre-COVID-19 period. The objective of this study is to examine this change and draw useful conclusions. Methods: We collected data retrospectively of all patients who attended outpatient clinics and who were operated at our institute under the department of neurosurgery from October 23, 2019, to August 23, 2020. These data were then divided into two groups (pre-COVID period and during the COVID pandemic) and compared. Results: Out of the 388 surgeries performed, 284 surgeries were performed during the pre-COVID period, and 104 surgeries were performed during the COVID pandemic. During this ongoing COVID pandemic, the total number of surgeries performed by the department of neurosurgery decreased significantly by 63.38%, the proportion of routine surgeries performed decreased from 50.35% to 19.23% and the proportion of minor cases increased from 19.72% to 30.77%. The Outpatient Clinic Workflow decreased by 72.3% as compared to the pre-COVID period, and the perioperative COVID-19 reverse transcription-polymerase chain reaction positive incidence in our neurosurgical patients was 11.71%. Conclusion: This paper highlights the drastic reduction in the operative workflow and the outpatient clinic workflow during the ongoing corona pandemic which will have significant collateral damages in the long run. We will have to strike the right balance between providing our patients with the best medical treatment while limiting the spread of the COVID-19 infection.",2020,"Sharma, Anil Kumar; Gandhoke, Charandeep Singh; Nayak, Nitish",Surg Neurol Int,,#931778,,,,,227248455.0
bof8k3zg,,Medline,Indigo naturalis is effective even in treatment-refractory patients with ulcerative colitis: a post hoc analysis from the INDIGO study.,10.1007/s00535-019-01625-2,,31529220.0,unk,"BACKGROUND We recently reported the efficacy of indigo naturalis (IN) in patients with active ulcerative colitis (UC) in a randomized controlled trial (INDIGO study). However, few studies have been conducted to investigate whether IN is effective even in treatment-refractory cases, such as in those with steroid dependency and anti-TNF refractoriness. METHODS In the INDIGO study, 86 patients with active UC were randomly assigned to an IN group (0.5-2.0 g daily) or placebo group. The rate of clinical response (CR), mucosal healing (MH), and change in fecal calprotectin (FCP) levels was compared between refractory [patients with steroid-dependent disease, previous use of anti-TNF-α, and concomitant use of immunomodulators (IM)] and non-refractory patients. We also analyzed factors predicting CR and MH at week 8. RESULTS The rates of CR of IN group were significantly higher than placebo group, even in patients with steroid-dependent disease (p < 0.001), previous use of anti-TNF-α (p = 0.002), and concomitant use of IM (p = 0.013). The rates of MH in IN group were significantly higher than in placebo group in patients with steroid-dependent disease (p = 0.009). In the IN group, median FCP levels, at week 8, were significantly lower than baseline in patients with steroid-dependent disease and patients with the previous use of anti-TNF-α (p < 0.001, respectively). Multivariate analysis indicated that the previous use of anti-TNF-α was not a predictive factor for CR and MH at week 8. CONCLUSIONS In a sub-analysis of data from a randomized placebo-controlled trial, we found that IN may be useful even in patients with steroid-dependent disease and patients with the previous use of anti-TNF-α.",2019,"Naganuma, Makoto; Sugimoto, Shinya; Fukuda, Tomohiro; Mitsuyama, Keiichi; Kobayashi, Taku; Yoshimura, Naoki; Ohi, Hidehisa; Tanaka, Shinji; Andoh, Akira; Ohmiya, Naoki; Saigusa, Keiichiro; Yamamoto, Takayuki; Morohoshi, Yuichi; Ichikawa, Hitoshi; Matsuoka, Katsuyoshi; Hisamatsu, Tadakazu; Watanabe, Kenji; Mizuno, Shinta; Abe, Takayuki; Suzuki, Yasuo; Kanai, Takanori",Journal of gastroenterology,,,,,,https://doi.org/10.1007/s00535-019-01625-2; https://www.ncbi.nlm.nih.gov/pubmed/31529220/,202580742.0
k0i1a1ql,,Medline,Perioperative Complications and Outcome of Laparoscopic Cholecystectomy in 20 Dogs.,10.1111/vsu.12534,,27503575.0,unk,"OBJECTIVE To report the complications and outcome of dogs undergoing laparoscopic cholecystectomy for uncomplicated gall bladder disease. STUDY DESIGN Multi-institutional case series. ANIMALS Client-owned dogs (n=20). METHODS Medical records of dogs that underwent laparoscopic cholecystectomy were reviewed and signalment, history, clinical and ultrasound examination findings, surgical variables, and complications were collated. Laparoscopic cholecystectomy was performed using a multiport approach. Data were compared between dogs with successful laparoscopic cholecystectomy and dogs requiring conversion to open cholecystectomy. RESULTS Six dogs (30%) required conversion from laparoscopic to open cholecystectomy due to inability to ligate the cystic duct (3), evidence of gall bladder rupture (1), leakage from the cystic duct during dissection (1), and cardiac arrest (1). Cystic duct dissection was performed in 19 dogs using an articulating dissector (10), right angle forceps (7), and unrecorded (2). The cystic duct was ligated in 15 dogs using surgical clips (5), suture (6), or a combination (4). All dogs were discharged from the hospital and had resolution of clinical signs, although 1 dog developed pancreatitis and 1 dog required revision surgery for bile peritonitis. There was no significant difference in preoperative blood analysis results, surgical technique, or duration of hospitalization between dogs undergoing laparoscopic cholecystectomy and cases converted to open cholecystectomy. CONCLUSION Laparoscopic cholecystectomy can be performed successfully for uncomplicated gall bladder disease in dogs after careful case selection. The surgeon considering laparoscopic cholecystectomy should be familiar with a variety of methods for cystic duct dissection and ligation to avoid difficulties during the procedure.",2016,"Scott, Jacqueline; Singh, Ameet; Mayhew, Philipp D; Brad Case, J; Runge, Jeffrey J; Gatineau, Matthieu; Kilkenny, Jessica",Veterinary surgery : VS,,,,,,https://doi.org/10.1111/vsu.12534; https://www.ncbi.nlm.nih.gov/pubmed/27503575/,528201.0
h1u3afjz,,WHO,Imunidade na Infeção pelo SARS-CoV-2: O que Sabemos,,,,unk,"Despite all that is recognized so far on the ongoing SARS-CoV-2 pandemic, many questions remain to be answered, particularly in what concerns pathogen interaction with the human host and whether or not the acquired immune response is protective against reinfection in the long-term The spectrum of COVID-19 ranges from asymptomatic infections to progressive critical states, a direct upshot from the complex interplay between virus pathogenicity and host antiviral defense This review focuses on the immunologic response and disarrangements underlying the SARS-CoV-2 pathophysiology, gathering the information not only from the lessons learnt from SARS and MERS-CoV epidemics but also from what is already known about SARS-CoV-2 to date This knowledge is paramount from the standpoint of disease prevention and control as well as diagnostic pipeline and treatment produzido e dado a conhecer, mas muitas dúvidas permanecem por esclarecer acerca da sua interação com o ser humano, nomeadamente sobre se a resposta imune contra este novo coronavírus humano é protetora a longo prazo e qual a possibilidade de reinfeção A COVID-19 pode assumir diferentes espetros clínicos, desde infeções assintomáticas até formas graves da doença, que resultam da inter-relação entre a patogenicidade própria do vírus e a resposta imune do hospedeiro Esta revisão foca-se na imunologia da infeção, reunindo não só o conhecimento acumulado com as epidemias associadas ao SARS-CoV e MERS-CoV, mas também o que já se sabe sobre o SARS-CoV-2 Este conhecimento é fundamental e tem implicações quer para o controlo e prevenção da doença quer para o seu diagnóstico e tratamento",2020,"Silva, Cláudio Nunes Ceia Filipa Tavares Margarida",Medicina Interna,,#948301,,,,,219785097.0
